Date,hash_rate,mempool_size,block_size
2017-05-23,,,0.978685166666667
2017-05-25,4828620.58576969,100330670.0,
2017-05-27,,100330091.5,0.991460916666667
2017-05-29,4473139.31565167,96774620.0,
2017-05-31,,,0.976696451219512
2017-06-01,,97709408.5,
2017-06-02,4325022.11976917,,
2017-06-03,,86223703.0,
2017-06-04,,,0.982358670807454
2017-06-05,,66217209.5,
2017-06-06,5094943.56098801,,
2017-06-08,,64404614.5,0.969814206060606
2017-06-10,4757530.08012788,53265045.0,
2017-06-12,,44762409.0,0.967594673469388
2017-06-14,4723788.73204186,64477860.0,
2017-06-16,,,0.983088047297297
2017-06-17,,42173706.0,
2017-06-18,5129905.64429561,,
2017-06-19,,15010055.0,
2017-06-20,,,0.965675224637681
2017-06-21,,29282033.0,
2017-06-22,4917633.68660062,,
2017-06-24,,14453229.0,0.949838753424658
2017-06-26,5023769.66544811,15662955.0,
2017-06-28,,17167705.5,0.97258723566879
2017-06-30,5448313.58083809,,
2017-07-01,,11584842.0,
2017-07-02,,,0.77958329787234
2017-07-03,,2511273.0,
2017-07-04,5389830.93070805,,
2017-07-05,,14065073.0,
2017-07-06,,,0.956304661971831
2017-07-08,5812562.76841065,13460971.0,
2017-07-10,,1846118.0,0.746657908629442
2017-07-12,6235294.60611324,17713778.5,
2017-07-14,,,0.900208978417266
2017-07-15,,34297016.5,
2017-07-16,6518885.7883663,,
2017-07-17,,26835082.5,
2017-07-18,,,0.959427872727273
2017-07-19,,30090173.5,
2017-07-20,6478892.62402049,,
2017-07-21,,31315386.0,
2017-07-22,,,0.92575418125
2017-07-24,7118783.25355338,28338503.5,
2017-07-26,,20978975.5,0.967338823129251
2017-07-28,6414280.01814729,9445045.5,
2017-07-30,,,0.810337360544218
2017-07-31,,1161553.5,
2017-08-01,6371518.15135964,,
2017-08-02,,9495353.0,
2017-08-03,,,0.868854710144928
2017-08-04,,20088078.0,
2017-08-05,7568850.42141381,,
2017-08-07,,13498324.0,0.943697823529411
2017-08-09,6333394.73736857,36031838.0,
2017-08-11,,55176593.0,0.967170902777778
2017-08-13,6792336.38500398,,
2017-08-14,,28097289.5,
2017-08-15,,,0.975069901315789
2017-08-16,,60649246.0,
2017-08-17,8215055.49267373,,
2017-08-18,,56074362.0,
2017-08-19,,,0.966455158940397
2017-08-21,5277828.94780714,42847641.0,
2017-08-23,,83513171.0,0.986510666666666
2017-08-25,4459277.5076504,101370432.5,
2017-08-27,,63645705.5,0.990802012903226
2017-08-29,6578538.10534563,,
2017-08-30,,16030320.0,
2017-08-31,,,0.981641533742331
2017-09-01,,29760373.5,
2017-09-02,7240807.04212539,,
2017-09-03,,4739472.0,
2017-09-04,,,0.927660777142857
2017-09-06,7430760.7659943,4457806.0,
2017-09-08,,6212819.0,0.913187714285714
2017-09-10,6329907.31918033,6133264.5,
2017-09-12,,,0.71123920212766
2017-09-13,,7345018.0,
2017-09-14,7981187.48940129,,
2017-09-15,,3857866.0,
2017-09-16,,,0.701067230769231
2017-09-17,,4382344.0,
2017-09-18,6965995.45167762,,
2017-09-20,,5875647.5,0.948245384615384
2017-09-22,7624199.74632432,5301042.0,
2017-09-24,,6575262.5,0.656781524137931
2017-09-26,7569349.3884371,,
2017-09-27,,3887826.0,
2017-09-28,,,0.843941966101694
2017-09-29,,8323509.0,
2017-09-30,7569349.3884371,,
2017-10-01,,13927960.0,
2017-10-02,,,1.00150239333333
2017-10-03,,6281309.5,
2017-10-04,7486251.28872091,,
2017-10-06,,7453598.0,0.92043579245283
2017-10-08,10167893.5413971,10077492.0,
2017-10-10,,17173541.0,0.9642725875
2017-10-12,8547734.68040521,,
2017-10-13,,36954835.5,
2017-10-14,,,1.02322143971631
2017-10-15,,8610400.5,
2017-10-16,10351762.4275025,,
2017-10-17,,12478756.5,
2017-10-18,,,1.01752149006623
2017-10-20,10649226.8650745,21479592.0,
2017-10-22,,43118909.5,1.00528622527473
2017-10-24,9935312.21490186,52685017.0,
2017-10-26,,,0.732356488888889
2017-10-27,,23272914.5,
2017-10-28,6138789.85774571,,
2017-10-29,,25521968.0,
2017-10-30,,,1.02850913605442
2017-10-31,,32693395.0,
2017-11-01,7872095.2293445,,
2017-11-03,,45623588.0,1.04660597478992
2017-11-05,10183169.0581429,35359038.0,
2017-11-07,,44842559.0,1.02638008333333
2017-11-09,11049821.7439423,66005488.0,
2017-11-11,,,1.05829409876543
2017-11-12,,101313389.5,
2017-11-13,9495610.53578818,,
2017-11-14,,105880173.0,
2017-11-15,,,1.04591063157895
2017-11-16,,95879432.5,
2017-11-17,11326906.8534045,,
2017-11-19,,68208831.0,1.042986825
2017-11-21,11733861.5906525,73551862.0,
2017-11-23,,67011243.0,1.0568942611465
2017-11-25,10445729.4715075,,
2017-11-26,,56002807.0,
2017-11-27,,,1.04739664705882
2017-11-28,,73030545.0,
2017-11-29,11584046.1446846,,
2017-11-30,,112019357.0,
2017-12-01,,,1.06808466666667
2017-12-03,11784925.5575982,82702953.0,
2017-12-05,,81268294.0,1.05865853370787
2017-12-07,11941671.1962486,91808985.0,
2017-12-09,,,1.05126628735632
2017-12-10,,65350239.0,
2017-12-11,13523349.5003875,,
2017-12-12,,122247981.0,
2017-12-13,,,1.05706467204301
2017-12-14,,110056564.5,
2017-12-15,13365181.6699736,,
2017-12-16,,102265295.0,
2017-12-17,,,1.04107442162162
2017-12-19,13035760.950516,109574625.0,
2017-12-21,,103271601.0,1.03869209090909
2017-12-23,12942648.372298,122908841.5,
2017-12-25,,,1.05074595555555
2017-12-26,,119846383.0,
2017-12-27,14525562.2020035,,
2017-12-28,,109546928.0,
2017-12-29,,,1.04775371515152
2017-12-30,,112397876.5,
2017-12-31,15177350.2495293,,
2018-01-02,,110453459.0,1.04136759649123
2018-01-04,16127548.7258182,115283288.0,
2018-01-06,,108640713.5,1.05460916071429
2018-01-08,15935554.0981299,,
2018-01-09,,129812423.5,
2018-01-10,,,1.05819497590362
2018-01-11,,136365335.5,
2018-01-12,17087521.8642597,,
2018-01-13,,129450256.5,
2018-01-14,,,1.05065776774194
2018-01-16,17608758.1817911,10116606.0,
2018-01-18,,104485927.5,1.05084887283237
2018-01-20,19712949.4110618,104649125.5,
2018-01-22,,119188487.0,1.08103810179641
2018-01-24,19491455.5974543,,
2018-01-25,,111565287.5,
2018-01-26,,,1.04262729677419
2018-01-27,,90002868.5,
2018-01-28,20445148.5647756,,
2018-01-29,,51973217.0,
2018-01-30,,,0.987508670658683
2018-02-01,20703947.9136968,49198652.0,
2018-02-03,,41650688.0,0.996566860759494
2018-02-05,23938939.775212,23353855.5,
2018-02-07,,,1.07172239007092
2018-02-08,,21072378.0,
2018-02-09,19291612.224166,,
2018-02-10,,32404829.0,
2018-02-11,,,1.00691915231788
2018-02-12,,18519223.0,
2018-02-13,23435736.3315795,,
2018-02-15,,5970118.5,1.06389496183206
2018-02-17,21292223.8622277,34160005.0,
2018-02-19,,27291428.5,1.00658407407407
2018-02-21,25265138.8267172,,
2018-02-22,,19274612.5,
2018-02-23,,,1.00629297297297
2018-02-24,,74566666.0,
2018-02-25,25564134.5524772,,
2018-02-26,,48725655.5,
2018-02-27,,,1.01619215
2018-02-28,,54521548.0,
2018-03-01,24667147.3751973,,
2018-03-03,,34618845.5,0.976833516666666
2018-03-05,24372959.7309369,34297442.5,
2018-03-07,,23399853.5,1.02232191082803
2018-03-09,23882228.9980992,,
2018-03-10,,19290994.0,
2018-03-11,,,1.01315076470588
2018-03-12,,7359466.5,
2018-03-13,25845151.9294498,,
2018-03-14,,292051.0,
2018-03-15,,,0.770433131944445
2018-03-17,24372959.7309369,458298.0,
2018-03-19,,1184125.5,0.678044703225806
2018-03-21,26162835.2122593,723958.0,
2018-03-23,,,0.830547676691729
2018-03-24,,829779.0,
2018-03-25,23236728.6424672,,
2018-03-26,,2449893.5,
2018-03-27,,,0.763199125
2018-03-28,,963237.0,
2018-03-29,26162835.2122593,,
2018-03-31,,417948.0,0.6763264765625
2018-04-02,27227579.6162083,180176.0,
2018-04-04,,972409.0,0.723346340136055
2018-04-06,24085935.8143381,482813.0,
2018-04-08,,,0.431451763975155
2018-04-09,,385114.5,
2018-04-10,28623865.7503728,,
2018-04-11,,786833.5,
2018-04-12,,,0.825766454545454
2018-04-13,,163232.0,
2018-04-14,26146926.5194725,,
2018-04-16,,304749.5,0.967547255319149
2018-04-18,30536556.519092,2948549.0,
2018-04-20,,1606399.0,0.818439788321168
2018-04-22,30536556.519092,,
2018-04-23,,241252.0,
2018-04-24,,,0.967178522012579
2018-04-25,,10271698.5,
2018-04-26,26910340.4324498,,
2018-04-27,,2230035.5,
2018-04-28,,,0.844274703125
2018-04-30,30990335.3016848,189466.0,
2018-05-02,,2608870.0,0.877978135714286
2018-05-04,27591395.3008549,3862366.0,
2018-05-06,,,0.758401058394161
2018-05-07,,1202688.5,
2018-05-08,27791332.9479625,,
2018-05-09,,270431.0,
2018-05-10,,,0.733376694805195
2018-05-11,,18219723.0,
2018-05-12,33988897.1882526,,
2018-05-13,,244113.5,
2018-05-14,,,0.872704272727272
2018-05-16,36872803.6163467,781157.0,
2018-05-18,,2121122.0,0.839280155405405
2018-05-20,29663037.5461113,605026.0,
2018-05-22,,,0.697712556291391
2018-05-23,,518972.5,
2018-05-24,30616246.3183454,,
2018-05-25,,6469333.0,
2018-05-26,,,0.48846938271605
2018-05-27,,1545930.5,
2018-05-28,33399541.438195,,
2018-05-30,,287662.5,0.62599008045977
2018-06-01,35540537.6842331,4095374.5,
2018-06-03,,22837391.5,0.771284349693251
2018-06-05,42980660.1034435,,
2018-06-06,,1209460.5,
2018-06-07,,,1.08251348951049
2018-06-08,,4572670.0,
2018-06-09,35121339.3988139,,
2018-06-10,,1482898.0,
2018-06-11,,,0.793075614285714
2018-06-13,35121339.3988139,8125712.0,
2018-06-15,,557178.5,0.801346516339869
2018-06-17,38559792.2070893,215431.5,
2018-06-19,,6725868.5,0.908624083870968
2018-06-21,42908653.8315633,,
2018-06-22,,300877.0,
2018-06-23,,,0.53442266875
2018-06-24,,624279.5,
2018-06-25,39627403.832679,,
2018-06-26,,17570612.5,
2018-06-27,,,1.08804307438017
2018-06-29,38112980.7562709,405684.5,
2018-07-01,,2087832.0,0.705291442176871
2018-07-03,30929068.6931155,23975532.5,
2018-07-05,,,0.783748218978102
2018-07-06,,542865.0,
2018-07-07,41594264.7941898,,
2018-07-08,,908161.0,
2018-07-09,,,1.06041535294118
2018-07-10,,2604608.5,
2018-07-11,35995036.8411258,,
2018-07-13,,40069736.0,1.11353270629371
2018-07-15,35461777.0360721,634874.0,
2018-07-17,,8426291.5,0.909335534591195
2018-07-19,44021066.1135111,,
2018-07-20,,1953464.0,
2018-07-21,,,0.715741226277372
2018-07-22,,707670.0,
2018-07-23,42733900.4376774,,
2018-07-24,,1665419.5,
2018-07-25,,,0.965074491525424
2018-07-26,,354493.0,
2018-07-27,42991333.5728441,,
2018-07-29,,198417.5,0.539320923529412
2018-07-31,43474975.9754299,7408320.5,
2018-08-02,,384862.0,0.806938450980393
2018-08-04,52051671.9161698,,
2018-08-05,,159598.0,
2018-08-06,,,1.05098670229008
2018-08-07,,10663680.5,
2018-08-08,46432457.3343105,,
2018-08-09,,179182.0,
2018-08-10,,,0.792378119318182
2018-08-12,49230273.0794216,317100.5,
2018-08-14,,3418265.5,1.01179291911765
2018-08-16,50183117.0745072,407599.5,
2018-08-18,,,0.590060225
2018-08-19,,390700.5,
2018-08-20,47642199.754279,,
2018-08-21,,464141.5,
2018-08-22,,,0.7748982625
2018-08-23,,1425238.5,
2018-08-24,47211617.4407006,,
2018-08-26,,177928.0,0.569715502890173
2018-08-28,51165065.369764,6251474.0,
2018-08-30,,6712358.0,0.817750818181818
2018-09-01,50496240.9858456,654574.5,
2018-09-03,,,0.846752486111111
2018-09-04,,1480504.5,
2018-09-05,44142409.33862,,
2018-09-06,,3797181.5,
2018-09-07,,,0.889911335526316
2018-09-08,,2934866.0,
2018-09-09,56874984.6776413,,
2018-09-11,,226048.5,0.941821382978723
2018-09-13,51641090.3821529,2860807.0,
2018-09-15,,1655147.0,0.789859057142858
2018-09-17,47105048.6593962,,
2018-09-18,,246681.5,
2018-09-19,,,0.804437243589743
2018-09-20,,525728.5,
2018-09-21,51200543.8778585,,
2018-09-22,,194897.5,
2018-09-23,,,0.65563344
2018-09-25,60089527.1899868,251420.5,
2018-09-27,,4287613.0,0.877031230769231
2018-09-29,54045018.5377396,1047904.0,
2018-10-01,,,0.857105917721519
2018-10-02,,188208.5,
2018-10-03,51556103.2103437,,
2018-10-04,,620369.5,
2018-10-05,,,0.963110884615385
2018-10-06,,3391894.5,
2018-10-07,52623567.2251537,,
2018-10-08,,217642.0,
2018-10-09,,,0.966413523076923
2018-10-11,58923571.7521087,958315.5,
2018-10-13,,3856948.0,0.862022191489362
2018-10-15,60035337.2568655,827228.0,
2018-10-17,,,1.04920780434783
2018-10-18,,1769600.5,
2018-10-19,50702736.5834647,,
2018-10-20,,4013846.5,
2018-10-21,,,0.823540115942028
2018-10-22,,6350930.0,
2018-10-23,54987474.8862927,,
2018-10-25,,2485946.5,1.03543029927007
2018-10-27,48560367.4320507,333778.5,
2018-10-29,,10132952.0,0.983820609589041
2018-10-31,58201028.6134137,,
2018-11-01,,966371.5,
2018-11-02,,,1.11705493006993
2018-11-03,,425672.0,
2018-11-04,44285199.6469399,,
2018-11-05,,3816988.0,
2018-11-06,,,1.0720384375
2018-11-08,43213783.5264494,4550293.5,
2018-11-10,,1805981.0,0.9555543129771
2018-11-12,49999418.9562224,3868599.0,
2018-11-14,,10492148.0,1.09477666666667
2018-11-16,44946674.6331138,,
2018-11-17,,1815471.0,
2018-11-18,,,0.954274699186991
2018-11-19,,18247174.0,
2018-11-20,43657349.0874779,,
2018-11-21,,21202190.0,
2018-11-22,,,1.21845531147541
2018-11-24,47295461.5114344,1677708.0,
2018-11-26,,7541631.5,1.18616418918919
2018-11-28,39027024.1842606,13656942.0,
2018-11-30,,,1.20979136633663
2018-12-01,,943406.0,
2018-12-02,37704074.2119128,,
2018-12-03,,5180720.5,
2018-12-04,,,1.08345961594203
2018-12-05,,5607834.0,
2018-12-06,37892374.8161739,,
2018-12-08,,1545947.0,0.970701047244094
2018-12-10,34804847.9793004,1797565.0,
2018-12-12,,10239319.0,1.1335625
2018-12-14,40979901.6530473,,
2018-12-15,,778076.5,
2018-12-16,,,1.01991955652174
2018-12-17,,1719676.5,
2018-12-18,35766529.4260719,,
2018-12-19,,8925562.5,
2018-12-20,,,1.13919502222222
2018-12-21,,676454.0,
2018-12-22,44422290.5748598,,
2018-12-24,,921298.0,0.932735355263158
2018-12-26,39853140.68716,422795.5,
2018-12-28,,1578783.5,0.93054402994012
2018-12-30,44676132.2352876,,
2018-12-31,,647095.5,
2019-01-01,,,0.801778946308724
2019-01-02,,4604658.0,
2019-01-03,43291796.7608921,,
2019-01-04,,490008.5,
2019-01-05,,,0.81294582208589
2019-01-07,39381569.9566825,392405.5,
2019-01-09,,572024.5,0.88413781097561
2019-01-11,41336683.3587873,1936557.0,
2019-01-13,,,0.853370890510949
2019-01-14,,243971.5,
2019-01-15,38609293.9848521,,
2019-01-16,,1756002.0,
2019-01-17,,,1.09721418110236
2019-01-18,,2561204.5,
2019-01-19,38901788.6362525,,
2019-01-21,,1113648.5,0.943183713333333
2019-01-23,42704219.1044576,236924.5,
2019-01-25,,6290161.0,1.01736005072464
2019-01-27,40071767.241854,199337.5,
2019-01-29,,,1.01022278767123
2019-01-30,,1673325.0,
2019-01-31,44802503.958942,,
2019-02-01,,7458709.5,
2019-02-02,,,0.981337798611111
2019-02-03,,1138996.5,
2019-02-04,42490116.6578353,,
2019-02-06,,1237675.5,1.05037040853659
2019-02-08,47114891.2600487,7677235.0,
2019-02-10,,2009626.0,0.899240978571428
2019-02-12,38568926.138295,,
2019-02-13,,12037553.0,
2019-02-14,,,1.11124697163121
2019-02-15,,8704144.5,
2019-02-16,45197960.3183144,,
2019-02-17,,1411659.5,
2019-02-18,,,1.08001701935484
2019-02-20,39171565.6092058,3478697.5,
2019-02-22,,3567710.0,1.08518422839506
2019-02-24,41298258.2978092,5299105.5,
2019-02-26,,,1.09290734782609
2019-02-27,,2151731.0,
2019-02-28,45274965.6436762,,
2019-03-01,,790951.0,
2019-03-02,,,1.15557925757576
2019-03-03,,1861047.0,
2019-03-04,41351135.2878909,,
2019-03-05,,1139078.0,
2019-03-06,,,1.2356493046875
2019-03-08,44067633.2265115,2820592.0,
2019-03-10,,706965.5,0.783473352941177
2019-03-12,43141131.5892332,8233432.0,
2019-03-14,,,1.04382661935484
2019-03-15,,774580.5,
2019-03-16,49174856.287028,,
2019-03-17,,3930274.0,
2019-03-18,,,0.926942732919254
2019-03-19,,1663659.5,
2019-03-20,48571483.8172485,,
2019-03-22,,474548.5,0.944549000000001
2019-03-24,47490106.9905989,469114.5,
2019-03-26,,14918515.5,1.20785900746269
2019-03-28,46298790.8217788,,
2019-03-29,,16307120.0,
2019-03-30,,,1.20492020863309
2019-03-31,,11935982.0,
2019-04-01,43127640.7654926,,
2019-04-02,,39828614.5,
2019-04-03,,,1.24832999295775
2019-04-05,50104170.8893222,35842269.0,
2019-04-07,,2020513.0,1.13889687234043
2019-04-09,41949459.1204562,12580076.5,
2019-04-11,,3196457.5,1.20169284713376
2019-04-13,42902855.9186484,,
2019-04-14,,2130565.5,
2019-04-15,,,1.22713911034483
2019-04-16,,10137486.0,
2019-04-17,43856252.7168405,,
2019-04-18,,11637057.0,
2019-04-19,,,1.21248517105263
2019-04-21,51199133.0238072,2299228.0,
2019-04-23,,24191148.5,1.25576738793103
2019-04-25,45160953.3019234,15961471.0,
2019-04-27,,,1.17031044525547
2019-04-28,,2650347.5,
2019-04-29,51477170.5469476,,
2019-04-30,,11571182.5,
2019-05-01,,,1.12691123391813
2019-05-02,,1431476.5,
2019-05-03,48003251.0621843,,
2019-05-05,,7994912.5,1.19630818604651
2019-05-07,42312167.3509307,9913445.0,
2019-05-09,,23053174.0,1.25869975333333
2019-05-11,43311667.3670944,,
2019-05-12,,19549387.5,
2019-05-13,,,1.20340963473054
2019-05-14,,7325587.0,
2019-05-15,49641834.1361313,,
2019-05-16,,42318763.0,
2019-05-17,,,1.26140470860927
2019-05-18,,10538696.5,
2019-05-19,54326123.0260958,,
2019-05-21,,8581578.0,1.25864305882353
2019-05-23,52659677.5344978,9674930.5,
2019-05-25,,7174957.0,1.17771341428571
2019-05-27,55659279.4193742,,
2019-05-28,,7308052.5,
2019-05-29,,,1.22425102298851
2019-05-30,,10586655.0,
2019-05-31,43386260.5763838,,
2019-06-01,,9998512.5,
2019-06-02,,,1.20057963358779
2019-06-04,57106701.9552403,18705088.5,
2019-06-06,,5733517.5,1.15870975796178
2019-06-08,45982019.7561675,3182001.5,
2019-06-10,,,1.15081056687898
2019-06-11,,7565311.0,
2019-06-12,48577778.9359511,,
2019-06-13,,10535786.0,
2019-06-14,,,1.29037044378698
2019-06-15,,4723617.0,
2019-06-16,47882020.4805591,,
2019-06-18,,20556354.5,1.23601235582822
2019-06-20,53038545.7630809,8761321.5,
2019-06-22,,38608755.0,1.20928870921986
2019-06-24,65193212.5004535,2986502.5,
2019-06-26,,,1.24084879393939
2019-06-27,,44115380.0,
2019-06-28,64293187.5738079,,
2019-06-29,,2764247.5,
2019-06-30,,,1.00349886842105
2019-07-01,,16467303.0,
2019-07-02,62321003.9058997,,
2019-07-04,,3664016.5,1.13968804191617
2019-07-06,70209738.5775326,7225513.5,
2019-07-08,,6894648.5,1.06479558426966
2019-07-10,58125055.9333793,,
2019-07-11,,20511020.0,
2019-07-12,,,1.23242254268293
2019-07-13,,1504700.5,
2019-07-14,65334365.1964341,,
2019-07-15,,8893716.0,
2019-07-16,,,1.09887527777778
2019-07-18,54520401.3018519,33149695.0,
2019-07-20,,666543.0,1.04757059322034
2019-07-22,71191928.9726661,7806495.5,
2019-07-24,,,1.10729387769784
2019-07-25,,9186765.5,
2019-07-26,74380911.3910783,,
2019-07-27,,1622257.0,
2019-07-28,,,0.70364656
2019-07-29,,291761.5,
2019-07-30,63627044.6839344,,
2019-08-01,,973193.0,1.15085085915493
2019-08-03,77517455.8473286,1243618.0,
2019-08-05,,11293975.0,1.17950344055944
2019-08-07,75945274.2994312,15728530.5,
2019-08-09,,,1.15657972789116
2019-08-10,,2201102.0,
2019-08-11,75945274.2994312,,
2019-08-12,,8292249.0,
2019-08-13,,,1.18956887261147
2019-08-14,,469707.5,
2019-08-15,77930771.6667366,,
2019-08-17,,2618634.5,0.9967702890625
2019-08-19,82514504.7903757,2682262.0,
2019-08-21,,6911348.0,1.18841401470588
2019-08-23,77452265.232684,,
2019-08-24,,1928908.0,
2019-08-25,,,0.804201896774194
2019-08-26,,4341955.0,
2019-08-27,68340234.0288388,,
2019-08-28,,9670806.5,
2019-08-29,,,0.995517387878788
2019-08-31,84033176.6576833,360883.0,
2019-09-02,,1105122.5,1.0557643557047
2019-09-04,72825124.7697365,12056079.5,
2019-09-06,,,1.09143871518987
2019-09-07,,410228.0,
2019-09-08,94779757.9723776,,
2019-09-09,,1513218.5,
2019-09-10,,,0.957443978021978
2019-09-11,,7873575.0,
2019-09-12,84605659.6589586,,
2019-09-13,,6821609.5,
2019-09-14,,,0.903661329032258
2019-09-16,96346803.0777296,526919.5,
2019-09-18,,15149525.5,1.06990544827586
2019-09-20,89253786.9002281,885143.0,
2019-09-22,,,0.850795608433735
2019-09-23,,3147040.0,
2019-09-24,92800294.9889788,,
2019-09-25,,2946751.0,
2019-09-26,,,0.970737502923977
2019-09-27,,11153215.0,
2019-09-28,100852756.01995,,
2019-09-30,,352324.5,1.15052539230769
2019-10-02,93875521.3267456,1185326.5,
2019-10-04,,4236231.0,1.08692838095238
2019-10-06,94509815.3897642,,
2019-10-07,,569852.0,
2019-10-08,,,0.966500944444444
2019-10-09,,727041.5,
2019-10-10,103681264.292523,,
2019-10-11,,3028865.5,
2019-10-12,,,0.971500255639098
2019-10-14,87295825.4578357,2813444.0,
2019-10-16,,4190963.0,1.11676388111888
2019-10-18,103461719.061139,5746509.5,
2019-10-20,,655129.5,0.845296609589041
2019-10-22,109281440.758328,,
2019-10-23,,301649.5,
2019-10-24,,,1.09147323308271
2019-10-25,,7444314.5,
2019-10-26,95285003.0093039,,
2019-10-27,,5220617.5,
2019-10-28,,,1.20098594776119
2019-10-30,91201360.0231908,1004083.5,
2019-11-01,,2905579.5,1.24109290769231
2019-11-03,93923788.6805996,627481.0,
2019-11-05,,,1.13751359722222
2019-11-06,,5691308.5,
2019-11-07,91737090.3690835,,
2019-11-08,,2179111.5,
2019-11-09,,,1.06281304861111
2019-11-10,,2858882.5,
2019-11-11,95479548.6213797,,
2019-11-13,,12245210.5,1.15540325185185
2019-11-15,99905752.8621059,90391254.5,
2019-11-17,,9968787.5,1.10850748051948
2019-11-19,92950289.0552504,,
2019-11-20,,1463444.0,
2019-11-21,,,1.21447980291971
2019-11-22,,6796582.5,
2019-11-23,111568229.030169,,
2019-11-24,,1627304.0,
2019-11-25,,,1.076081424
2019-11-26,,9141860.5,
2019-11-27,89641525.0589222,,
2019-11-29,,401784.5,1.05551775735294
2019-12-01,89641525.0589222,1926832.0,
2019-12-03,,470088.5,0.961583018987342
2019-12-05,93386357.4980277,,
2019-12-06,,407495.0,
2019-12-07,,,0.865809870967743
2019-12-08,,434289.5,
2019-12-09,94736471.2539258,,
2019-12-10,,384868.5,
2019-12-11,,,1.19549090151515
2019-12-13,97296916.4229509,1382100.5,
2019-12-15,,376739.0,1.12013029032258
2019-12-17,90255692.208132,15069377.5,
2019-12-19,,,1.01337041401274
2019-12-20,,2521010.0,
2019-12-21,113287340.369223,,
2019-12-22,,796283.0,
2019-12-23,,,1.03749164335664
2019-12-24,,1455685.0,
2019-12-25,82390792.9957983,,
2019-12-27,,1161606.5,1.01724009655172
2019-12-29,99770100.8933494,733298.0,
2019-12-31,,7129694.0,0.982280848275861
2020-01-02,96717718.3123778,747912.5,
2020-01-04,,,0.79468355952381
2020-01-05,,1319758.0,
2020-01-06,92602070.7246171,,
2020-01-07,,5627893.0,
2020-01-08,,,1.0634908943662
2020-01-09,,455285.5,
2020-01-10,102205248.429392,,
2020-01-12,,199212.5,0.825020880794702
2020-01-14,99607271.2200415,3721154.0,
2020-01-16,,577604.0,0.983502176100629
2020-01-18,96958912.29362,,
2020-01-19,,2940229.5,
2020-01-20,,,0.991580940789473
2020-01-21,,465154.0,
2020-01-22,114587805.437915,,
2020-01-23,,1627568.0,
2020-01-24,,,1.03286961184211
2020-01-26,105038821.651422,559685.5,
2020-01-28,,3681429.5,1.2047869084507
2020-01-30,119936535.919975,5589304.5,
2020-02-01,,,0.962483086092715
2020-02-02,,8927068.5,
2020-02-03,113785944.334335,,
2020-02-04,,1024254.0,
2020-02-05,,,1.08475906289308
2020-02-06,,10602598.5,
2020-02-07,106866528.80049,,
2020-02-08,,1435301.5,
2020-02-09,,,0.951914071895424
2020-02-11,114190850.876276,441713.5,
2020-02-13,,9969294.5,1.22948190070922
2020-02-15,109742275.18922,1986462.5,
2020-02-17,,,1.02471081528662
2020-02-18,,888020.0,
2020-02-19,108969442.265353,,
2020-02-20,,7223195.0,
2020-02-21,,,1.0670976038961
2020-02-22,,1104078.0,
2020-02-23,109742275.18922,,
2020-02-25,,1664143.0,1.06456358333333
2020-02-27,113169220.498612,647246.5,
2020-02-29,,1316793.0,0.989318215827338
2020-03-02,114708937.784307,,
2020-03-03,,2647733.5,
2020-03-04,,,1.22606610179641
2020-03-05,,1140567.5,
2020-03-06,119328089.641393,,
2020-03-07,,488557.0,
2020-03-08,,,0.86939667721519
2020-03-10,108616241.391911,5251618.5,
2020-03-12,,620014.0,1.23511670198676
2020-03-14,105324840.13761,4072856.0,
2020-03-16,,,1.19345300840336
2020-03-17,,6396814.5,
2020-03-18,82285031.3575081,,
2020-03-19,,2270176.0,
2020-03-20,,,1.2644780733945
2020-03-21,,1779976.0,
2020-03-22,104501989.824035,,
2020-03-24,,5077106.0,1.17028861363636
2020-03-26,112492821.358516,393546.0,
2020-03-28,,4197569.0,0.910426518518518
2020-03-30,101664512.290166,638476.5,
2020-04-01,,,1.11369449019608
2020-04-02,,424518.5,
2020-04-03,91290582.4646392,,
2020-04-04,,2369583.5,
2020-04-05,,,0.769681285714286
2020-04-06,,19303616.5,
2020-04-07,116188014.045904,,
2020-04-09,,541064.0,1.06938335714286
2020-04-11,116308064.119463,657827.0,
2020-04-13,,1362041.5,0.92931029239766
2020-04-15,123623036.705593,,
2020-04-16,,583940.5,
2020-04-17,,,1.28623061417323
2020-04-18,,796387.0,
2020-04-19,111187583.309172,,
2020-04-20,,1904750.5,
2020-04-21,,,1.06824913422819
2020-04-23,112649865.245436,37410182.5,
2020-04-25,,16432058.0,1.23961248529412
2020-04-27,111856556.335257,8783953.5,
2020-04-29,,,1.19593875172414
2020-04-30,,19174330.5,
2020-05-01,111856556.335257,,
2020-05-02,,34674830.0,
2020-05-03,,,1.19645580952381
2020-05-04,,4954618.5,
2020-05-05,126294576.814336,,
2020-05-06,,15322535.5,
2020-05-07,,,1.31399202040816
2020-05-09,108878107.851694,50683869.5,
2020-05-11,,15792985.5,1.28364698089172
2020-05-13,95268344.370232,33367248.5,
2020-05-15,,,1.272443528
2020-05-16,,56317522.5,
2020-05-17,81658580.8887703,,
2020-05-18,,63898273.0,
2020-05-19,,,1.33328306086957
2020-05-20,,88704437.5,
2020-05-21,98579623.7035512,,
2020-05-23,,91906412.0,1.27885055462185
2020-05-25,94064526.4346863,61652212.5,
2020-05-27,,49497002.0,1.34352728985507
2020-05-29,95569558.8576412,,
2020-05-30,,24136621.5,
2020-05-31,,,1.05190532
2020-06-01,,839767.5,
